# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed May 21 10:45:31 2025
#
# User preference: *
#
# CONSTRAINT:  where (tran_flag = 1
# CONSTRAINT:  and pl_orbper not null
# CONSTRAINT:  and pl_orbpererr1 > 0
# CONSTRAINT:  and pl_rade not null
# CONSTRAINT:  and pl_radeerr1 > 0
# CONSTRAINT:  and pl_tranmid not null
# CONSTRAINT:  and pl_tranmiderr1 > 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN tran_flag:      Detected by Transits
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_tranmid:     Transit Midpoint [days]
# COLUMN pl_tranmiderr1: Transit Midpoint Upper Unc. [days]
# COLUMN pl_tranmidlim:  Transit Midpoint Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratdor:      Ratio of Semi-Major Axis to Stellar Radius
# COLUMN pl_ratdorerr1:  Ratio of Semi-Major Axis to Stellar Radius Upper Unc.
# COLUMN pl_ratdorlim:   Ratio of Semi-Major Axis to Stellar Radius Limit Flag
# COLUMN pl_orblper:     Argument of Periastron [deg]
# COLUMN pl_orblpererr1: Argument of Periastron Upper Unc. [deg]
# COLUMN pl_orblperlim:  Argument of Periastron Limit Flag
# COLUMN pl_rvamp:       Radial Velocity Amplitude [m/s]
# COLUMN pl_rvamperr1:   Radial Velocity Amplitude Upper Unc. [m/s]
# COLUMN pl_rvamplim:    Radial Velocity Amplitude Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_hmag:        H (2MASS) Magnitude
# COLUMN sy_hmagerr1:    H (2MASS) Magnitude Upper Unc
# COLUMN sy_hmagerr2:    H (2MASS) Magnitude Lower Unc
#
pl_name,tran_flag,pl_orbper,pl_orbpererr1,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radelim,pl_bmasse,pl_bmasseerr1,pl_bmasselim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenlim,pl_eqt,pl_eqterr1,pl_eqtlim,pl_tranmid,pl_tranmiderr1,pl_tranmidlim,pl_trandur,pl_trandurerr1,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorlim,pl_orblper,pl_orblpererr1,pl_orblperlim,pl_rvamp,pl_rvamperr1,pl_rvamplim,st_teff,st_tefferr1,st_tefflim,st_rad,st_raderr1,st_radlim,st_mass,st_masserr1,st_masslim,st_met,st_meterr1,st_metlim,rastr,ra,decstr,dec,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_hmag,sy_hmagerr1,sy_hmagerr2
Kepler-506 b,1,6.88340550000,0.00000314900,0,0.0743700000,0.0006200000,0,2.73000000,0.06000000,0,7.90000000,,0,0.000000,,0,1080.00,,0,2455005.66260300,0.00035700,0,2.0651000,0.0126000,0,25.800000,0.720000,0,,,,,,,6236.00,57.77,0,1.190000,0.024000,0,1.190000,0.028000,0,0.0900,0.0810,0,18h58m32.45s,284.6351885,+40d43m11.39s,40.7198296,11.0940000,0.0100000,-0.0100000,9.6650000,0.0220000,-0.0220000
Kepler-507 b,1,3.56809692600,0.00000707200,0,0.0478100000,0.0003800000,0,1.30000000,0.24000000,0,5.69692195,1.46657784,0,0.000000,,0,1407.00,,0,2455002.74358000,0.00158000,0,3.2455000,0.0482000,0,4.810000,0.580000,0,,,,2.17956,0.56109,0,6113.00,66.08,0,1.320000,0.237000,0,1.160000,0.070000,0,0.0600,0.0810,0,19h48m04.51s,297.0188074,+50d24m32.57s,50.4090460,12.1970000,0.0300000,-0.0300000,10.7310000,0.0180000,-0.0180000
Kepler-508 b,1,25.30889748000,0.00005747000,0,0.1727400000,0.0016800000,0,1.64000000,0.26000000,0,3.33000000,,0,0.000000,,0,710.00,,0,2455004.50636000,0.00188000,0,5.6829000,0.0578000,0,17.200000,7.100000,0,,,,,,,6025.00,95.04,0,1.250000,0.196000,0,1.160000,0.064000,0,0.1800,0.0910,0,19h41m37.02s,295.4042546,+42d58m52.60s,42.9812789,11.5920000,0.0210000,-0.0210000,10.4250000,0.0170000,-0.0170000
Kepler-509 b,1,41.74600392000,0.00004444000,0,0.2370200000,0.0022800000,0,2.49000000,0.06000000,0,6.76000000,,0,0.000000,,0,584.00,,0,2455043.39930400,0.00083400,0,4.6058000,0.0289000,0,70.525000,0.556000,0,,,,,,,6060.00,69.98,0,1.200000,0.027000,0,1.100000,0.035000,0,0.0100,0.0830,0,19h18m39.45s,289.6643940,+48d42m22.19s,48.7061650,11.8480000,0.0460000,-0.0460000,10.5640000,0.0270000,-0.0270000
Kepler-51 b,1,45.15400000000,0.00020000000,0,0.2514000000,0.0097000000,0,7.10000000,0.30000000,0,2.10000000,1.50000000,0,0.040000,0.010000,0,543.00,11.00,0,2455714.59770000,0.00040000,0,5.7970000,0.0196000,0,61.500000,1.500000,0,53.3000,14.6000,0,,,,6018.00,107.00,0,0.940000,0.500000,0,1.040000,0.120000,0,0.0500,0.0400,0,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,14.8850000,0.1260000,-0.1260000,13.2190000,0.0230000,-0.0230000
Kepler-51 c,1,85.31200000000,0.00300000000,0,0.3840000000,0.0150000000,0,9.00000000,2.80000000,0,4.00000000,0.40000000,0,0.014000,0.013000,0,439.00,9.00,0,2455725.50900000,0.00300000,0,2.7020000,0.0840000,0,94.100000,2.200000,0,-16.7000,65.9000,0,,,,6018.00,107.00,0,0.940000,0.500000,0,1.040000,0.120000,0,0.0500,0.0400,0,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,14.8850000,0.1260000,-0.1260000,13.2190000,0.0230000,-0.0230000
Kepler-51 d,1,130.19400000000,0.00500000000,0,0.5090000000,0.0200000000,0,9.70000000,0.50000000,0,7.60000000,1.10000000,0,0.008000,0.011000,0,381.00,8.00,0,2455695.93230000,0.00040000,0,8.4534000,0.0213000,0,124.700000,3.000000,0,-12.6000,68.2000,0,,,,6018.00,107.00,0,0.940000,0.500000,0,1.040000,0.120000,0,0.0500,0.0400,0,19h45m55.14s,296.4797624,+49d56m15.53s,49.9376486,14.8850000,0.1260000,-0.1260000,13.2190000,0.0230000,-0.0230000
Kepler-510 b,1,19.55659418000,0.00003606000,0,0.1352000000,0.0006600000,0,2.47000000,0.23000000,0,6.66000000,,0,0.000000,,0,797.00,,0,2455022.04399000,0.00141000,0,8.0855000,0.0615000,0,13.270000,0.340000,0,,,,,,,5746.00,66.60,0,1.410000,0.057000,0,0.910000,0.061000,0,-0.3500,0.0950,0,19h10m37.20s,287.6550196,+39d14m39.02s,39.2441716,12.0670000,0.0260000,-0.0260000,10.4860000,0.0220000,-0.0220000
Kepler-511 b,1,296.63786500000,0.00044720000,0,0.8567200000,0.0056800000,0,6.35000000,1.40000000,0,33.10000000,,0,0.000000,,0,332.00,,0,2455236.67278800,0.00094400,0,16.2231000,0.0546000,0,132.392453,0.000000,0,,,,,,,5770.00,52.36,0,1.200000,0.322000,0,1.000000,0.059000,0,0.0100,0.0710,0,18h51m46.93s,282.9455384,+47d34m29.71s,47.5749181,12.7110000,0.0800000,-0.0800000,11.2200000,0.0180000,-0.0180000
Kepler-512 b,1,34.43587975000,0.00008258000,0,0.2139500000,0.0021900000,0,2.69000000,0.49000000,0,7.70000000,,0,0.000000,,0,652.00,,0,2455026.03913000,0.00165000,0,5.8266000,0.0645000,0,46.043000,0.246000,0,,,,,,,5997.00,75.84,0,1.300000,0.236000,0,1.170000,0.074000,0,0.2200,0.0820,0,19h53m04.54s,298.2689217,+48d55m00.26s,48.9167391,12.7280000,0.0690000,-0.0690000,11.3470000,0.0170000,-0.0170000
Kepler-513 b,1,28.86235584000,0.00006735000,0,0.1779000000,0.0017700000,0,2.20000000,0.31000000,0,5.48000000,,0,0.000000,,0,623.00,,0,2455011.48474000,0.00177000,0,5.2042000,0.0644000,0,43.100000,1.500000,0,,,,,,,5849.00,61.71,0,1.060000,0.147000,0,1.020000,0.038000,0,-0.0100,0.0960,0,19h00m09.99s,285.0416235,+50d04m31.41s,50.0753913,13.0190000,0.0800000,-0.0800000,11.5510000,0.0170000,-0.0170000
Kepler-514 b,1,5.65179605000,0.00001087000,0,0.0655900000,0.0005400000,0,1.72000000,0.28000000,0,3.61000000,,0,0.000000,,0,1248.00,,0,2455005.27893000,0.00144000,0,2.9289000,0.0436000,0,14.886000,0.521000,0,,,,,,,6106.00,72.75,0,1.440000,0.228000,0,1.280000,0.071000,0,0.3600,0.0670,0,19h04m59.32s,286.2471739,+50d14m32.53s,50.2423694,12.2730000,0.0320000,-0.0320000,10.9060000,0.0280000,-0.0280000
Kepler-515 b,1,19.96371318000,0.00005659000,0,0.1333000000,,0,1.46000000,0.06000000,0,2.73000000,,0,0.000000,,0,564.00,,0,2455011.30562000,0.00250000,0,2.4825000,0.0947000,0,26.800000,13.000000,0,,,,,,,5293.00,49.66,0,0.830000,0.033000,0,0.900000,0.031000,0,0.0800,0.1390,0,19h21m58.54s,290.4939130,+52d03m20.20s,52.0556110,12.9130000,0.1720000,-0.1720000,10.9460000,0.0330000,-0.0330000
Kepler-516 b,1,24.85462415000,0.00002819000,0,0.1992000000,,0,5.74000000,1.43000000,0,27.90000000,,0,0.000000,,0,1095.00,,0,2455007.00097900,0.00093000,0,8.9587000,0.0638000,0,16.510000,0.270000,0,,,,,,,7099.00,172.50,0,2.020000,0.504000,0,1.620000,0.176000,0,0.0100,0.1570,0,19h42m26.10s,295.6087625,+38d44m08.65s,38.7357368,12.1210000,0.0290000,-0.0290000,11.0530000,0.0180000,-0.0180000
Kepler-517 b,1,60.92832271000,0.00007053000,0,0.2868200000,0.0016200000,0,2.67000000,0.32000000,0,7.61000000,,0,0.000000,,0,467.00,,0,2455006.37051900,0.00098100,0,6.3262000,0.0322000,0,75.319000,0.842000,0,,,,,,,5690.00,85.16,0,0.980000,0.118000,0,0.950000,0.043000,0,-0.0600,0.1060,0,19h34m42.12s,293.6755138,+41d17m42.74s,41.2952061,12.3720000,0.0340000,-0.0340000,10.6670000,0.0220000,-0.0220000
Kepler-518 b,1,8.51203587700,0.00000449800,0,0.0799600000,0.0009900000,0,2.11000000,0.05000000,0,5.10000000,,0,0.000000,,0,839.00,,0,2455007.90979900,0.00042400,0,2.1916000,0.0158000,0,30.413200,0.050700,0,,,,,,,5842.00,57.63,0,0.880000,0.019000,0,0.960000,0.019000,0,-0.2300,0.0790,0,19h08m21.60s,287.0900190,+41d22m25.53s,41.3737576,12.5730000,0.0690000,-0.0690000,11.1920000,0.0220000,-0.0220000
Kepler-519 b,1,24.30789460000,0.00002446000,0,0.1593200000,0.0008400000,0,2.10000000,0.06000000,0,5.06000000,,0,0.000000,,0,532.00,,0,2455011.36442600,0.00086600,0,2.5981000,0.0275000,0,72.900000,1.800000,0,,,,,,,5260.00,74.38,0,0.800000,0.014000,0,0.890000,0.020000,0,0.0100,0.0920,0,19h57m16.72s,299.3196708,+41d23m05.08s,41.3847447,12.7700000,0.0690000,-0.0690000,10.7930000,0.0250000,-0.0250000
Kepler-52 d,1,36.44517100000,0.00025300000,0,0.1820000000,,0,1.95000000,0.21000000,0,88.87750000,,1,0.000000,,0,332.00,,0,2454984.60115000,0.00388000,0,4.1530000,0.1170000,0,71.500000,2.900000,0,,,,,,,4263.00,100.00,0,0.556000,0.021000,0,0.577000,0.014000,0,0.0000,0.1160,0,19h06m57.12s,286.7380152,+49d58m32.66s,49.9757383,15.5130000,0.2170000,-0.2170000,12.5070000,0.0320000,-0.0320000
Kepler-520 b,1,19.67416124000,0.00005245000,0,0.1462800000,0.0019600000,0,1.66000000,0.28000000,0,3.39000000,,0,0.000000,,0,711.00,,0,2455009.26985000,0.00190000,0,3.5985000,0.0650000,0,17.740000,8.500000,0,,,,,,,6112.00,68.96,0,1.090000,0.054000,0,1.100000,0.036000,0,-0.0300,0.0940,0,19h32m43.27s,293.1802903,+41d37m03.87s,41.6177408,12.7980000,0.0920000,-0.0920000,11.5520000,0.0210000,-0.0210000
Kepler-520 c,1,5.21104261000,0.00001231000,0,0.0603500000,0.0008000000,0,1.07000000,0.07000000,0,1.24000000,,0,0.000000,,0,1107.00,,0,2454964.53958000,0.00199000,0,3.3011000,0.0556000,0,12.158000,0.444000,0,,,,,,,6112.00,68.96,0,1.090000,0.054000,0,1.100000,0.036000,0,-0.0300,0.0940,0,19h32m43.27s,293.1802903,+41d37m03.87s,41.6177408,12.7980000,0.0920000,-0.0920000,11.5520000,0.0210000,-0.0210000
Kepler-521 b,1,22.20813214000,0.00004013000,0,0.1711600000,0.0010300000,0,3.18000000,0.31000000,0,10.20000000,,0,0.000000,,0,803.00,,0,2455039.35915000,0.00133000,0,7.3225000,0.0418000,0,23.597100,0.080100,0,,,,,,,6406.00,90.67,0,1.460000,0.143000,0,1.340000,0.063000,0,0.2500,0.0780,0,19h55m15.93s,298.8163801,+43d59m52.87s,43.9980203,12.9400000,0.0690000,-0.0690000,11.7450000,0.0320000,-0.0320000
Kepler-522 b,1,38.58422849000,0.00004568000,0,0.2502900000,0.0011800000,0,6.91000000,1.50000000,0,38.20000000,,0,0.000000,,0,761.00,,0,2455007.83344600,0.00086900,0,10.3683000,0.0310000,0,29.352300,0.078500,0,,,,,,,6392.00,72.53,0,1.980000,0.431000,0,1.540000,0.141000,0,0.4100,0.0380,0,19h12m36.95s,288.1539730,+44d04m07.74s,44.0688154,12.2200000,0.3320000,-0.3320000,11.0920000,0.0220000,-0.0220000
Kepler-523 b,1,5.83598311100,0.00000465500,0,0.0615900000,0.0002100000,0,1.96000000,0.08000000,0,4.50000000,,0,0.000000,,0,884.00,,0,2455002.87514900,0.00062400,0,2.0601000,0.0276000,0,22.055000,0.489000,0,,,,,,,5515.00,51.74,0,0.860000,0.024000,0,0.930000,0.028000,0,-0.0300,0.0950,0,18h56m14.67s,284.0611224,+45d30m24.53s,45.5068127,12.5880000,0.0800000,-0.0800000,10.9080000,0.0180000,-0.0180000
Kepler-524 b,1,7.97419807000,0.00002038000,0,0.0795500000,0.0006200000,0,1.91000000,0.14000000,0,4.31000000,,0,0.000000,,0,974.00,,0,2455007.52833000,0.00196000,0,5.3605000,0.0611000,0,11.551000,0.136000,0,,,,,,,6014.00,75.23,0,1.100000,0.079000,0,1.090000,0.035000,0,0.0200,0.0810,0,19h47m26.20s,296.8591787,+49d09m43.25s,49.1620125,14.0820000,0.1140000,-0.1140000,12.4600000,0.0210000,-0.0210000
Kepler-524 c,1,1.88897906000,0.00001070000,0,0.0304600000,0.0002300000,0,0.96000000,0.08000000,0,0.84000000,,0,0.000000,,0,1574.00,,0,2454965.09740000,0.00543000,0,3.2460000,0.1580000,0,2.710000,0.088000,0,,,,,,,6014.00,75.23,0,1.100000,0.079000,0,1.090000,0.035000,0,0.0200,0.0810,0,19h47m26.20s,296.8591787,+49d09m43.25s,49.1620125,14.0820000,0.1140000,-0.1140000,12.4600000,0.0210000,-0.0210000
Kepler-525 b,1,18.68404933000,0.00005589000,0,0.1438600000,0.0009000000,0,2.63000000,0.38000000,0,7.41000000,,0,0.000000,,0,832.00,,0,2455003.83222000,0.00236000,0,6.9070000,0.1150000,0,10.300000,3.000000,0,,,,,,,5573.00,77.72,0,1.150000,0.162000,0,0.950000,0.039000,0,0.1100,0.0850,0,19h44m44.02s,296.1834239,+47d21m31.60s,47.3587776,13.6130000,0.1030000,-0.1030000,11.8850000,0.0170000,-0.0170000
Kepler-526 b,1,5.45849831600,0.00000907000,0,0.0651800000,0.0006200000,0,1.99000000,0.16000000,0,4.62000000,,0,0.000000,,0,1099.00,,0,2455005.08880000,0.00125000,0,4.0346000,0.0395000,0,10.700000,2.800000,0,,,,,,,5894.00,80.86,0,1.140000,0.068000,0,1.150000,0.037000,0,0.3400,0.0700,0,19h50m36.22s,297.6509281,+47d23m46.41s,47.3962246,13.1940000,0.1030000,-0.1030000,11.5690000,0.0180000,-0.0180000
Kepler-527 b,1,13.28535633000,0.00002409000,0,0.1164600000,0.0009500000,0,2.84000000,1.35000000,0,8.45000000,,0,0.000000,,0,1157.00,,0,2455002.86210000,0.00143000,0,6.1801000,0.0486000,0,11.570000,0.730000,0,,,,,,,6388.00,115.33,0,1.450000,0.687000,0,1.280000,0.216000,0,0.0300,0.1220,0,19h23m49.90s,290.9579130,+47d24m22.56s,47.4062673,13.4710000,0.1370000,-0.1370000,12.1880000,0.0180000,-0.0180000
Kepler-528 b,1,19.78297415000,0.00006532000,0,0.1421900000,0.0014200000,0,2.08000000,0.29000000,0,4.98000000,,0,0.000000,,0,708.00,,0,2455010.72336000,0.00247000,0,5.4661000,0.0781000,0,28.010000,1.500000,0,,,,,,,5807.00,96.43,0,1.060000,0.146000,0,1.010000,0.044000,0,0.0200,0.0900,0,19h42m44.37s,295.6848595,+47d44m53.13s,47.7480914,14.0640000,0.1260000,-0.1260000,12.4880000,0.0190000,-0.0190000
Kepler-529 b,1,1.98035766300,0.00000231500,0,0.0309000000,,0,1.86000000,0.25000000,0,4.12000000,,0,0.000000,,0,1662.00,,0,2455003.13902600,0.00087900,0,2.4332000,0.0307000,0,4.090000,0.710000,0,,,,,,,6087.00,70.08,0,1.140000,0.149000,0,1.070000,0.056000,0,-0.1000,0.1150,0,19h03m33.22s,285.8884067,+47d52m49.31s,47.8803640,13.7790000,0.1490000,-0.1490000,12.4660000,0.0220000,-0.0220000
Kepler-529 c,1,12.83450220000,0.00003659000,0,0.1075000000,,0,2.00000000,0.41000000,0,4.66000000,,0,0.000000,,0,891.00,,0,2454971.32478000,0.00240000,0,3.2666000,0.0761000,0,14.200000,2.500000,0,,,,,,,6087.00,70.08,0,1.140000,0.149000,0,1.070000,0.056000,0,-0.1000,0.1150,0,19h03m33.22s,285.8884067,+47d52m49.31s,47.8803640,13.7790000,0.1490000,-0.1490000,12.4660000,0.0220000,-0.0220000
Kepler-53 d,1,9.75196200000,0.00007700000,0,0.0910000000,,0,2.12000000,1.05000000,0,166.50300000,,1,0.000000,,0,870.00,,0,2454971.78520000,0.00430000,0,4.1900000,0.1360000,0,6.000000,3.000000,0,,,,,,,6085.00,200.00,0,0.958000,0.466000,0,0.966000,0.035000,0,0.0000,0.0400,0,19h21m50.83s,290.4617926,+40d33m44.99s,40.5624966,15.3670000,0.0580000,-0.0580000,13.9060000,0.0320000,-0.0320000
Kepler-530 b,1,39.30941904000,0.00004834000,0,0.2149100000,0.0026800000,0,3.01000000,0.17000000,0,9.32000000,,0,0.000000,,0,488.00,,0,2455004.33464300,0.00092900,0,5.7832000,0.0410000,0,53.610000,1.800000,0,,,,,,,5697.00,56.57,0,0.890000,0.025000,0,0.970000,0.029000,0,-0.0800,0.0980,0,18h53m21.67s,283.3402948,+48d32m56.62s,48.5490620,13.5020000,0.0920000,-0.0920000,11.9390000,0.0190000,-0.0190000
Kepler-531 b,1,29.88485741000,0.00003246000,0,0.1744600000,0.0012400000,0,2.78000000,0.08000000,0,8.15000000,,0,0.000000,,0,453.00,,0,2455006.19442500,0.00089600,0,4.5608000,0.0386000,0,37.000000,11.000000,0,,,,,,,4893.00,47.74,0,0.750000,0.022000,0,0.780000,0.031000,0,-0.0300,0.1030,0,19h06m05.92s,286.5246582,+48d41m00.77s,48.6835481,13.5660000,0.1600000,-0.1600000,11.2450000,0.0280000,-0.0280000
Kepler-532 b,1,12.92491623000,0.00001230000,0,0.1015100000,0.0004600000,0,2.57000000,0.21000000,0,7.13000000,,0,0.000000,,0,620.00,,0,2455003.78588500,0.00070100,0,2.6225000,0.0307000,0,25.300000,10.800000,0,,,,,,,5192.00,82.80,0,0.790000,0.019000,0,0.870000,0.027000,0,0.0000,0.1070,0,19h54m38.62s,298.6609094,+48d36m22.69s,48.6063022,13.7400000,0.1370000,-0.1370000,11.6160000,0.0300000,-0.0300000
Kepler-533 b,1,28.51120525000,0.00002321000,0,0.1670400000,0.0013800000,0,3.38000000,0.08000000,0,11.40000000,,0,0.000000,,0,423.00,,0,2455020.36354800,0.00061800,0,4.5784000,0.0528000,0,40.000000,12.000000,0,,,,,,,4758.00,53.50,0,0.720000,0.014000,0,0.780000,0.023000,0,0.0100,0.1040,0,19h34m44.57s,293.6856893,+48d49m29.97s,48.8249915,14.1280000,0.1490000,-0.1490000,11.7780000,0.0180000,-0.0180000
Kepler-534 b,1,15.95994513000,0.00002216000,0,0.1272000000,,0,2.24000000,0.08000000,0,5.65000000,,0,0.000000,,0,721.00,,0,2455004.52201000,0.00107000,0,4.3653000,0.0358000,0,28.440000,1.300000,0,,,,,,,5884.00,73.37,0,0.980000,0.029000,0,1.050000,0.030000,0,0.0100,0.0800,0,19h45m40.46s,296.4185696,+49d32m24.53s,49.5401480,13.3870000,0.1260000,-0.1260000,11.7750000,0.0370000,-0.0370000
Kepler-535 b,1,4.90332155100,0.00000454500,0,0.0601100000,0.0002900000,0,2.36000000,0.33000000,0,6.17000000,,0,0.000000,,0,1247.00,,0,2455005.90071300,0.00076800,0,2.8699000,0.0250000,0,13.195000,0.027700,0,,,,,,,6123.00,74.81,0,1.270000,0.177000,0,1.180000,0.057000,0,0.1300,0.0820,0,19h46m16.00s,296.5666587,+49d41m46.23s,49.6961742,13.2090000,0.0920000,-0.0920000,11.9150000,0.0310000,-0.0310000
Kepler-536 b,1,1.82708229900,0.00000044400,0,0.0283500000,0.0003300000,0,3.10000000,0.38000000,0,9.80000000,,0,0.000000,,0,1877.00,,0,2455003.52576400,0.00019300,0,1.9566600,0.0080500,0,7.346400,0.057900,0,,,,,,,5524.00,91.48,0,0.890000,0.109000,0,0.920000,0.046000,0,0.0000,0.1470,0,19h50m56.73s,297.7363605,+49d38m13.56s,49.6371010,14.0320000,0.1260000,-0.1260000,11.9880000,0.0150000,-0.0150000
Kepler-537 b,1,3.24755521900,0.00000526000,0,0.0431700000,0.0003800000,0,1.41000000,0.06000000,0,2.57000000,,0,0.000000,,0,1181.00,,0,2455004.27746000,0.00127000,0,2.4836000,0.0415000,0,10.089000,0.681000,0,,,,,,,5763.00,62.32,0,0.990000,0.029000,0,1.070000,0.025000,0,0.2300,0.0620,0,19h19m31.34s,289.8805804,+51d16m37.17s,51.2769907,13.1730000,0.0690000,-0.0690000,11.7060000,0.0310000,-0.0310000
Kepler-538 b,1,81.73778000000,0.00013000000,0,0.3554000000,0.0068000000,0,2.21500000,0.04000000,0,12.90000000,2.90000000,0,0.210000,,1,417.00,5.00,0,2455044.67890000,0.00110000,0,6.7005000,0.0279000,0,95.265000,0.493000,0,140.0000,140.0000,0,2.09000,0.47000,0,5534.00,61.00,0,0.871700,0.006400,0,0.892000,0.051000,0,-0.0900,0.0650,0,19h49m56.77s,297.4865503,+49d37m24.23s,49.6233975,11.2700000,0.0180000,-0.0180000,9.6700000,0.0170000,-0.0170000
Kepler-539 b,1,125.63243000000,0.00071000000,0,0.4988000000,0.0067000000,0,8.37312300,0.19055300,0,308.29510000,92.17070000,0,0.390000,,1,387.60,6.00,0,2455588.87100000,0.00300000,0,9.2990000,0.0164000,0,94.607380,7.537670,0,,,,132.30000,6.30000,0,5820.00,80.00,0,0.952000,0.018000,0,1.048000,0.042000,0,-0.0100,0.0700,0,19h56m29.39s,299.1224639,+41d52m00.46s,41.8667953,12.4440000,0.0570000,-0.0570000,10.9640000,0.0220000,-0.0220000
Kepler-54 d,1,20.99569400000,0.00014300000,0,0.1260000000,,0,1.53000000,0.08000000,0,12.09460000,,1,0.000000,,0,328.00,,0,2454985.31995000,0.00390000,0,2.6980000,0.1120000,0,14.600000,1.600000,0,,,,,,,4252.00,100.00,0,0.554000,0.021000,0,0.524532,0.020604,0,-0.2700,0.0880,0,19h39m05.74s,294.7739245,+43d03m22.31s,43.0561976,16.2820000,0.4230000,-0.4230000,12.8970000,0.0240000,-0.0240000
Kepler-540 b,1,172.70497840000,0.00053560000,0,0.5882200000,0.0055300000,0,2.71000000,0.38000000,0,7.80000000,,0,0.000000,,0,355.00,,0,2455069.92338000,0.00223000,0,11.2793000,0.0750000,0,119.000000,1.800000,0,,,,,,,5946.00,77.07,0,1.080000,0.149000,0,1.020000,0.055000,0,-0.1000,0.1110,0,19h22m30.00s,290.6249953,+44d52m25.59s,44.8737757,12.2930000,0.0570000,-0.0570000,10.8600000,0.0210000,-0.0210000
Kepler-541 b,1,5.08005848000,0.00001338000,0,0.0644700000,0.0010700000,0,3.36000000,0.58000000,0,11.20000000,,0,0.000000,,0,1673.00,,0,2455007.42776000,0.00232000,0,5.2587000,0.0675000,0,6.810000,0.730000,0,,,,,,,6166.00,102.76,0,2.060000,0.324000,0,1.410000,0.121000,0,0.0700,0.1040,0,19h36m35.92s,294.1496529,+38d27m29.55s,38.4582070,13.3830000,0.0570000,-0.0570000,11.8140000,0.0210000,-0.0210000
Kepler-542 b,1,13.14497566000,0.00003491000,0,0.1070300000,0.0009700000,0,1.57000000,0.10000000,0,3.09000000,,0,0.000000,,0,698.00,,0,2455007.84561000,0.00232000,0,3.5964000,0.0708000,0,9.200000,1.200000,0,,,,,,,5526.00,76.12,0,0.900000,0.055000,0,0.930000,0.035000,0,0.0200,0.1020,0,19h28m51.59s,292.2149697,+38d32m54.77s,38.5485469,13.6060000,0.1260000,-0.1260000,11.8540000,0.0210000,-0.0210000
